verif_code,userid,itemid,key_press,rt
5nl627p4mhwxt149b4,91,18,2,13653
5nl627p4mhwxt149b4,91,19,2,2159
5nl627p4mhwxt149b4,91,20,2,4285
5nl627p4mhwxt149b4,91,21,1,3327
5nl627p4mhwxt149b4,91,22,1,12671
5nl627p4mhwxt149b4,91,23,1,12054
5nl627p4mhwxt149b4,91,24,1,1583
5nl627p4mhwxt149b4,91,25,1,16642
5qwg7k00s9z93lygqx,92,1,1,1705
5qwg7k00s9z93lygqx,92,2,2,1845
5qwg7k00s9z93lygqx,92,3,2,1645
5qwg7k00s9z93lygqx,92,4,1,847
5qwg7k00s9z93lygqx,92,5,2,2083
5qwg7k00s9z93lygqx,92,6,1,1600
5qwg7k00s9z93lygqx,92,7,2,1953
5qwg7k00s9z93lygqx,92,8,1,2100
5qwg7k00s9z93lygqx,92,9,2,1357
5qwg7k00s9z93lygqx,92,10,1,1767
5qwg7k00s9z93lygqx,92,11,1,1586
5qwg7k00s9z93lygqx,92,12,1,2591
5qwg7k00s9z93lygqx,92,13,1,1923
5qwg7k00s9z93lygqx,92,14,2,2017
5qwg7k00s9z93lygqx,92,15,1,1444
5qwg7k00s9z93lygqx,92,16,2,1924
5qwg7k00s9z93lygqx,92,17,1,1743
5qwg7k00s9z93lygqx,92,18,1,1789
5qwg7k00s9z93lygqx,92,19,2,1599
5qwg7k00s9z93lygqx,92,20,1,2114
5qwg7k00s9z93lygqx,92,21,1,2072
5qwg7k00s9z93lygqx,92,22,1,2043
5qwg7k00s9z93lygqx,92,23,1,1744
5qwg7k00s9z93lygqx,92,24,1,884
5qwg7k00s9z93lygqx,92,25,2,1964
5slc4ru478lwfgdwrr,93,1,1,2455
5slc4ru478lwfgdwrr,93,2,2,3506
5slc4ru478lwfgdwrr,93,3,2,2717
5slc4ru478lwfgdwrr,93,4,1,4580
5slc4ru478lwfgdwrr,93,5,2,2806
5slc4ru478lwfgdwrr,93,6,2,1748
5slc4ru478lwfgdwrr,93,7,1,2136
5slc4ru478lwfgdwrr,93,8,1,5526
5slc4ru478lwfgdwrr,93,9,2,5182
5slc4ru478lwfgdwrr,93,10,2,2420
5slc4ru478lwfgdwrr,93,11,1,2359
5slc4ru478lwfgdwrr,93,12,2,4160
5slc4ru478lwfgdwrr,93,13,2,4924
5slc4ru478lwfgdwrr,93,14,2,3212
5slc4ru478lwfgdwrr,93,15,1,2396
5slc4ru478lwfgdwrr,93,16,2,3478
5slc4ru478lwfgdwrr,93,17,2,5263
5slc4ru478lwfgdwrr,93,18,2,3335
5slc4ru478lwfgdwrr,93,19,2,2535
5slc4ru478lwfgdwrr,93,20,1,8232
5slc4ru478lwfgdwrr,93,21,2,4757
5slc4ru478lwfgdwrr,93,22,1,7102
5slc4ru478lwfgdwrr,93,23,2,3786
5slc4ru478lwfgdwrr,93,24,2,1901
5slc4ru478lwfgdwrr,93,25,2,2401
5tow5wb76p7wycmgel,94,1,1,2131
5tow5wb76p7wycmgel,94,2,2,5490
5tow5wb76p7wycmgel,94,3,2,2611
5tow5wb76p7wycmgel,94,4,1,2927
5tow5wb76p7wycmgel,94,5,1,2042
5tow5wb76p7wycmgel,94,6,1,1503
5tow5wb76p7wycmgel,94,7,1,7890
5tow5wb76p7wycmgel,94,8,1,4267
5tow5wb76p7wycmgel,94,9,1,1819
5tow5wb76p7wycmgel,94,10,1,1569
5tow5wb76p7wycmgel,94,11,2,4631
5tow5wb76p7wycmgel,94,12,2,1400
5tow5wb76p7wycmgel,94,13,1,1956
5tow5wb76p7wycmgel,94,14,2,5753
5tow5wb76p7wycmgel,94,15,2,1643
5tow5wb76p7wycmgel,94,16,2,2480
5tow5wb76p7wycmgel,94,17,2,2275
5tow5wb76p7wycmgel,94,18,1,1827
5tow5wb76p7wycmgel,94,19,2,2522
5tow5wb76p7wycmgel,94,20,1,9521
5tow5wb76p7wycmgel,94,21,1,1871
5tow5wb76p7wycmgel,94,22,2,3404
5tow5wb76p7wycmgel,94,23,1,1972
5tow5wb76p7wycmgel,94,24,1,2585
5tow5wb76p7wycmgel,94,25,2,2238
602e5qwoh304zlv89q,95,1,1,1873
602e5qwoh304zlv89q,95,2,2,2664
602e5qwoh304zlv89q,95,3,2,1120
602e5qwoh304zlv89q,95,4,2,1763
602e5qwoh304zlv89q,95,5,2,1816
602e5qwoh304zlv89q,95,6,1,1311
602e5qwoh304zlv89q,95,7,2,1067
602e5qwoh304zlv89q,95,8,2,3071
602e5qwoh304zlv89q,95,9,1,1862
602e5qwoh304zlv89q,95,10,2,1560
602e5qwoh304zlv89q,95,11,1,2943
602e5qwoh304zlv89q,95,12,1,1041
602e5qwoh304zlv89q,95,13,1,1783
602e5qwoh304zlv89q,95,14,2,2035
602e5qwoh304zlv89q,95,15,2,3061
602e5qwoh304zlv89q,95,16,2,1464
602e5qwoh304zlv89q,95,17,1,1927
602e5qwoh304zlv89q,95,18,2,4007
602e5qwoh304zlv89q,95,19,2,1554
602e5qwoh304zlv89q,95,20,2,1426
602e5qwoh304zlv89q,95,21,1,1434
602e5qwoh304zlv89q,95,22,2,1250
602e5qwoh304zlv89q,95,23,1,1876
602e5qwoh304zlv89q,95,24,1,1063
602e5qwoh304zlv89q,95,25,1,3418
61omx7kdfn8xau36cn,96,1,2,2014
61omx7kdfn8xau36cn,96,2,1,1608
61omx7kdfn8xau36cn,96,3,2,825
61omx7kdfn8xau36cn,96,4,2,1888
61omx7kdfn8xau36cn,96,5,1,3264
61omx7kdfn8xau36cn,96,6,1,1928
61omx7kdfn8xau36cn,96,7,2,1857
61omx7kdfn8xau36cn,96,8,1,1943
61omx7kdfn8xau36cn,96,9,1,2968
61omx7kdfn8xau36cn,96,10,2,1352
61omx7kdfn8xau36cn,96,11,1,1176
61omx7kdfn8xau36cn,96,12,1,2232
61omx7kdfn8xau36cn,96,13,2,1880
61omx7kdfn8xau36cn,96,14,2,2575
61omx7kdfn8xau36cn,96,15,2,2303
61omx7kdfn8xau36cn,96,16,1,2729
61omx7kdfn8xau36cn,96,17,1,2023
61omx7kdfn8xau36cn,96,18,2,4039
61omx7kdfn8xau36cn,96,19,2,2120
61omx7kdfn8xau36cn,96,20,2,2488
61omx7kdfn8xau36cn,96,21,1,1518
61omx7kdfn8xau36cn,96,22,2,2559
61omx7kdfn8xau36cn,96,23,1,2159
61omx7kdfn8xau36cn,96,24,1,1672
61omx7kdfn8xau36cn,96,25,2,879
645n4aanv9od6ten3r,97,1,1,3936
645n4aanv9od6ten3r,97,2,1,6068
645n4aanv9od6ten3r,97,3,2,3318
645n4aanv9od6ten3r,97,4,1,2204
645n4aanv9od6ten3r,97,5,1,4266
645n4aanv9od6ten3r,97,6,1,7608
645n4aanv9od6ten3r,97,7,1,4133
645n4aanv9od6ten3r,97,8,1,2502
645n4aanv9od6ten3r,97,9,1,2836
645n4aanv9od6ten3r,97,10,1,3043
645n4aanv9od6ten3r,97,11,1,5083
645n4aanv9od6ten3r,97,12,2,4533
645n4aanv9od6ten3r,97,13,1,6617
645n4aanv9od6ten3r,97,14,1,2809
645n4aanv9od6ten3r,97,15,1,6505
645n4aanv9od6ten3r,97,16,1,7062
645n4aanv9od6ten3r,97,17,1,6166
645n4aanv9od6ten3r,97,18,1,3119
645n4aanv9od6ten3r,97,19,2,3511
645n4aanv9od6ten3r,97,20,2,4450
645n4aanv9od6ten3r,97,21,2,2896
645n4aanv9od6ten3r,97,22,2,9946
645n4aanv9od6ten3r,97,23,2,3343
645n4aanv9od6ten3r,97,24,1,1948
645n4aanv9od6ten3r,97,25,1,5835
67jzsgjfawp5antg7f,98,1,1,2325
67jzsgjfawp5antg7f,98,2,2,2279
67jzsgjfawp5antg7f,98,3,2,2978
67jzsgjfawp5antg7f,98,4,1,3986
67jzsgjfawp5antg7f,98,5,1,2508
67jzsgjfawp5antg7f,98,6,2,1416
67jzsgjfawp5antg7f,98,7,2,3320
67jzsgjfawp5antg7f,98,8,1,3907
67jzsgjfawp5antg7f,98,9,1,2063
67jzsgjfawp5antg7f,98,10,2,1584
67jzsgjfawp5antg7f,98,11,1,3147
67jzsgjfawp5antg7f,98,12,1,2646
67jzsgjfawp5antg7f,98,13,2,4244
67jzsgjfawp5antg7f,98,14,2,4306
67jzsgjfawp5antg7f,98,15,1,3034
67jzsgjfawp5antg7f,98,16,2,2569
67jzsgjfawp5antg7f,98,17,2,1835
67jzsgjfawp5antg7f,98,18,2,3465
67jzsgjfawp5antg7f,98,19,2,2384
67jzsgjfawp5antg7f,98,20,2,4128
67jzsgjfawp5antg7f,98,21,1,8449
67jzsgjfawp5antg7f,98,22,2,3796
67jzsgjfawp5antg7f,98,23,2,3870
67jzsgjfawp5antg7f,98,24,1,5199
67jzsgjfawp5antg7f,98,25,2,2037
69brng1qhn3ns9lwxt,99,1,1,1406
69brng1qhn3ns9lwxt,99,2,2,2172
69brng1qhn3ns9lwxt,99,3,2,2492
69brng1qhn3ns9lwxt,99,4,1,3597
69brng1qhn3ns9lwxt,99,5,1,4775
69brng1qhn3ns9lwxt,99,6,1,2351
69brng1qhn3ns9lwxt,99,7,1,5846
69brng1qhn3ns9lwxt,99,8,1,1989
69brng1qhn3ns9lwxt,99,9,1,1693
69brng1qhn3ns9lwxt,99,10,2,3013
69brng1qhn3ns9lwxt,99,11,2,5145
69brng1qhn3ns9lwxt,99,12,2,2299
69brng1qhn3ns9lwxt,99,13,1,4342
69brng1qhn3ns9lwxt,99,14,2,3086
69brng1qhn3ns9lwxt,99,15,2,2254
69brng1qhn3ns9lwxt,99,16,2,7653
69brng1qhn3ns9lwxt,99,17,2,3029
69brng1qhn3ns9lwxt,99,18,1,1970
69brng1qhn3ns9lwxt,99,19,2,4602
69brng1qhn3ns9lwxt,99,20,2,6908
69brng1qhn3ns9lwxt,99,21,1,2892
69brng1qhn3ns9lwxt,99,22,2,2276
69brng1qhn3ns9lwxt,99,23,1,2395
69brng1qhn3ns9lwxt,99,24,1,1938
69brng1qhn3ns9lwxt,99,25,2,2478
69nttvxc559ovd6jmn,100,1,1,1366
69nttvxc559ovd6jmn,100,2,2,2381
69nttvxc559ovd6jmn,100,3,2,5607
69nttvxc559ovd6jmn,100,4,1,1741
69nttvxc559ovd6jmn,100,5,1,4848
69nttvxc559ovd6jmn,100,6,1,3775
69nttvxc559ovd6jmn,100,7,1,2887
69nttvxc559ovd6jmn,100,8,1,1881
69nttvxc559ovd6jmn,100,9,1,3805
69nttvxc559ovd6jmn,100,10,2,1526
69nttvxc559ovd6jmn,100,11,2,5783
69nttvxc559ovd6jmn,100,12,2,2591
69nttvxc559ovd6jmn,100,13,2,3822
69nttvxc559ovd6jmn,100,14,2,1919
69nttvxc559ovd6jmn,100,15,2,2592
69nttvxc559ovd6jmn,100,16,1,2928
69nttvxc559ovd6jmn,100,17,2,4311
69nttvxc559ovd6jmn,100,18,1,4758
69nttvxc559ovd6jmn,100,19,2,2151
69nttvxc559ovd6jmn,100,20,1,3928
69nttvxc559ovd6jmn,100,21,1,1806
69nttvxc559ovd6jmn,100,22,1,2480
69nttvxc559ovd6jmn,100,23,2,3550
69nttvxc559ovd6jmn,100,24,1,3077
69nttvxc559ovd6jmn,100,25,2,2255
6aqubceke7pbbhtw6y,101,1,2,5500
6aqubceke7pbbhtw6y,101,2,2,4975
6aqubceke7pbbhtw6y,101,3,2,5257
6aqubceke7pbbhtw6y,101,4,2,8317
6aqubceke7pbbhtw6y,101,5,1,8508
6aqubceke7pbbhtw6y,101,6,1,3691
6aqubceke7pbbhtw6y,101,7,2,7696
6aqubceke7pbbhtw6y,101,8,1,4622
6aqubceke7pbbhtw6y,101,9,1,5990
6aqubceke7pbbhtw6y,101,10,1,5709
6aqubceke7pbbhtw6y,101,11,1,7150
6aqubceke7pbbhtw6y,101,12,1,10838
6aqubceke7pbbhtw6y,101,13,1,4476
6aqubceke7pbbhtw6y,101,14,2,4153
6aqubceke7pbbhtw6y,101,15,1,3933
6aqubceke7pbbhtw6y,101,16,2,4758
6aqubceke7pbbhtw6y,101,17,1,5423
6aqubceke7pbbhtw6y,101,18,1,4479
6aqubceke7pbbhtw6y,101,19,2,3560
6aqubceke7pbbhtw6y,101,20,2,8584
6aqubceke7pbbhtw6y,101,21,1,5996
6aqubceke7pbbhtw6y,101,22,1,10284
6aqubceke7pbbhtw6y,101,23,1,6470
6aqubceke7pbbhtw6y,101,24,1,7380
6aqubceke7pbbhtw6y,101,25,1,4347
6c5dyohczneo3zkvza,102,1,2,2539
6c5dyohczneo3zkvza,102,2,2,2637
6c5dyohczneo3zkvza,102,3,2,2261
6c5dyohczneo3zkvza,102,4,1,1819
6c5dyohczneo3zkvza,102,5,1,2317
6c5dyohczneo3zkvza,102,6,1,9501
6c5dyohczneo3zkvza,102,7,2,5189
6c5dyohczneo3zkvza,102,8,1,3143
6c5dyohczneo3zkvza,102,9,2,1704
6c5dyohczneo3zkvza,102,10,2,2766
6c5dyohczneo3zkvza,102,11,2,4163
6c5dyohczneo3zkvza,102,12,2,3185
6c5dyohczneo3zkvza,102,13,2,3174
6c5dyohczneo3zkvza,102,14,2,1662
6c5dyohczneo3zkvza,102,15,2,1929
6c5dyohczneo3zkvza,102,16,1,7137
6c5dyohczneo3zkvza,102,17,2,3801
6c5dyohczneo3zkvza,102,18,1,5335
6c5dyohczneo3zkvza,102,19,2,1753
6c5dyohczneo3zkvza,102,20,2,17514
6c5dyohczneo3zkvza,102,21,1,3138
6c5dyohczneo3zkvza,102,22,2,6118
6c5dyohczneo3zkvza,102,23,2,3370
6c5dyohczneo3zkvza,102,24,2,2232
6c5dyohczneo3zkvza,102,25,2,2917
6cdrdu3tnrkjmhne8z,103,1,1,1933
6cdrdu3tnrkjmhne8z,103,2,2,1591
6cdrdu3tnrkjmhne8z,103,3,2,2996
6cdrdu3tnrkjmhne8z,103,4,1,2948
6cdrdu3tnrkjmhne8z,103,5,1,2524
6cdrdu3tnrkjmhne8z,103,6,1,1981
6cdrdu3tnrkjmhne8z,103,7,1,2221
6cdrdu3tnrkjmhne8z,103,8,1,2133
6cdrdu3tnrkjmhne8z,103,9,2,1757
6cdrdu3tnrkjmhne8z,103,10,2,2166
6cdrdu3tnrkjmhne8z,103,11,2,2462
6cdrdu3tnrkjmhne8z,103,12,2,1797
6cdrdu3tnrkjmhne8z,103,13,1,2294
6cdrdu3tnrkjmhne8z,103,14,1,2527
6cdrdu3tnrkjmhne8z,103,15,2,1279
6cdrdu3tnrkjmhne8z,103,16,2,3046
6cdrdu3tnrkjmhne8z,103,17,1,2437
6cdrdu3tnrkjmhne8z,103,18,1,2093
6cdrdu3tnrkjmhne8z,103,19,2,2111
6cdrdu3tnrkjmhne8z,103,20,1,2624
6cdrdu3tnrkjmhne8z,103,21,2,3637
6cdrdu3tnrkjmhne8z,103,22,1,3053
6cdrdu3tnrkjmhne8z,103,23,1,2580
6cdrdu3tnrkjmhne8z,103,24,1,3685
6cdrdu3tnrkjmhne8z,103,25,2,3163
6feeesml98e8lo443u,104,1,1,2108
6feeesml98e8lo443u,104,2,2,2369
6feeesml98e8lo443u,104,3,2,2678
6feeesml98e8lo443u,104,4,1,2244
6feeesml98e8lo443u,104,5,2,2225
6feeesml98e8lo443u,104,6,1,1478
6feeesml98e8lo443u,104,7,2,1262
6feeesml98e8lo443u,104,8,1,4063
6feeesml98e8lo443u,104,9,2,1957
6feeesml98e8lo443u,104,10,2,2698
6feeesml98e8lo443u,104,11,2,3276
6feeesml98e8lo443u,104,12,1,1524
6feeesml98e8lo443u,104,13,2,2819
6feeesml98e8lo443u,104,14,2,1485
6feeesml98e8lo443u,104,15,1,2180
6feeesml98e8lo443u,104,16,1,2532
6feeesml98e8lo443u,104,17,2,1534
6feeesml98e8lo443u,104,18,1,2630
6feeesml98e8lo443u,104,19,2,3670
6feeesml98e8lo443u,104,20,1,3240
6feeesml98e8lo443u,104,21,1,1811
6feeesml98e8lo443u,104,22,1,2853
6feeesml98e8lo443u,104,23,2,1162
6feeesml98e8lo443u,104,24,1,1794
6feeesml98e8lo443u,104,25,2,3111
6nb30umw0g5119l1qh,105,1,1,4247
6nb30umw0g5119l1qh,105,2,1,5078
6nb30umw0g5119l1qh,105,3,2,3894
6nb30umw0g5119l1qh,105,4,1,2903
6nb30umw0g5119l1qh,105,5,2,4575
6nb30umw0g5119l1qh,105,6,1,2814
6nb30umw0g5119l1qh,105,7,2,4287
6nb30umw0g5119l1qh,105,8,1,3854
6nb30umw0g5119l1qh,105,9,1,6567
6nb30umw0g5119l1qh,105,10,1,3951
6nb30umw0g5119l1qh,105,11,1,5056
6nb30umw0g5119l1qh,105,12,2,2960
6nb30umw0g5119l1qh,105,13,1,5055
6nb30umw0g5119l1qh,105,14,2,3269
6nb30umw0g5119l1qh,105,15,1,3496
6nb30umw0g5119l1qh,105,16,2,5239
6nb30umw0g5119l1qh,105,17,1,6559
6nb30umw0g5119l1qh,105,18,1,7607
6nb30umw0g5119l1qh,105,19,2,5559
6nb30umw0g5119l1qh,105,20,2,5223
6nb30umw0g5119l1qh,105,21,1,4903
6nb30umw0g5119l1qh,105,22,2,6095
6nb30umw0g5119l1qh,105,23,1,4720
6nb30umw0g5119l1qh,105,24,1,5327
6nb30umw0g5119l1qh,105,25,2,5918
6t1r78z0d13kh91jqb,106,1,1,3645
6t1r78z0d13kh91jqb,106,2,2,4063
6t1r78z0d13kh91jqb,106,3,2,2590
6t1r78z0d13kh91jqb,106,4,1,7142
6t1r78z0d13kh91jqb,106,5,1,2887
6t1r78z0d13kh91jqb,106,6,2,3391
6t1r78z0d13kh91jqb,106,7,2,5006
6t1r78z0d13kh91jqb,106,8,1,8278
6t1r78z0d13kh91jqb,106,9,2,5726
6t1r78z0d13kh91jqb,106,10,2,2949
6t1r78z0d13kh91jqb,106,11,1,2822
6t1r78z0d13kh91jqb,106,12,2,4303
6t1r78z0d13kh91jqb,106,13,2,3567
6t1r78z0d13kh91jqb,106,14,2,3982
6t1r78z0d13kh91jqb,106,15,1,4718
6t1r78z0d13kh91jqb,106,16,2,6831
6t1r78z0d13kh91jqb,106,17,2,4666
6t1r78z0d13kh91jqb,106,18,1,5447
6t1r78z0d13kh91jqb,106,19,1,2726
6t1r78z0d13kh91jqb,106,20,1,3822
6t1r78z0d13kh91jqb,106,21,1,1966
6t1r78z0d13kh91jqb,106,22,1,7910
6t1r78z0d13kh91jqb,106,23,1,3982
6t1r78z0d13kh91jqb,106,24,1,2741
6t1r78z0d13kh91jqb,106,25,1,4710
6vh0ztgaeyxyqg188f,107,1,2,3015
6vh0ztgaeyxyqg188f,107,2,2,1626
6vh0ztgaeyxyqg188f,107,3,2,2158
6vh0ztgaeyxyqg188f,107,4,1,1692
6vh0ztgaeyxyqg188f,107,5,2,5138
6vh0ztgaeyxyqg188f,107,6,2,4489
6vh0ztgaeyxyqg188f,107,7,1,2094
6vh0ztgaeyxyqg188f,107,8,1,5508
6vh0ztgaeyxyqg188f,107,9,2,1444
6vh0ztgaeyxyqg188f,107,10,1,3437
6vh0ztgaeyxyqg188f,107,11,1,2143
6vh0ztgaeyxyqg188f,107,12,2,2143
6vh0ztgaeyxyqg188f,107,13,1,2840
6vh0ztgaeyxyqg188f,107,14,2,5070
6vh0ztgaeyxyqg188f,107,15,2,2126
6vh0ztgaeyxyqg188f,107,16,2,2719
6vh0ztgaeyxyqg188f,107,17,1,2670
6vh0ztgaeyxyqg188f,107,18,1,2651
6vh0ztgaeyxyqg188f,107,19,1,2788
6vh0ztgaeyxyqg188f,107,20,1,8172
6vh0ztgaeyxyqg188f,107,21,1,1668
6vh0ztgaeyxyqg188f,107,22,1,2753
6vh0ztgaeyxyqg188f,107,23,1,3092
6vh0ztgaeyxyqg188f,107,24,1,2922
6vh0ztgaeyxyqg188f,107,25,2,3270
6zq1s8qqbq4432y3ux,108,1,1,3709
6zq1s8qqbq4432y3ux,108,2,2,2538
6zq1s8qqbq4432y3ux,108,3,2,2446
6zq1s8qqbq4432y3ux,108,4,1,2110
6zq1s8qqbq4432y3ux,108,5,1,2911
6zq1s8qqbq4432y3ux,108,6,1,1502
6zq1s8qqbq4432y3ux,108,7,2,3717
6zq1s8qqbq4432y3ux,108,8,1,3270
6zq1s8qqbq4432y3ux,108,9,2,2352
6zq1s8qqbq4432y3ux,108,10,2,3647
6zq1s8qqbq4432y3ux,108,11,1,2594
6zq1s8qqbq4432y3ux,108,12,1,22499
6zq1s8qqbq4432y3ux,108,13,1,4181
6zq1s8qqbq4432y3ux,108,14,2,1625
6zq1s8qqbq4432y3ux,108,15,1,5842
6zq1s8qqbq4432y3ux,108,16,2,6990
6zq1s8qqbq4432y3ux,108,17,2,5838
6zq1s8qqbq4432y3ux,108,18,2,5220
6zq1s8qqbq4432y3ux,108,19,2,2798
6zq1s8qqbq4432y3ux,108,20,2,8593
6zq1s8qqbq4432y3ux,108,21,1,1786
6zq1s8qqbq4432y3ux,108,22,1,14123
6zq1s8qqbq4432y3ux,108,23,2,7321
6zq1s8qqbq4432y3ux,108,24,1,2348
6zq1s8qqbq4432y3ux,108,25,1,5517
72epzlh3lbu0q0p785,109,1,1,1419
72epzlh3lbu0q0p785,109,2,2,1583
72epzlh3lbu0q0p785,109,3,2,1276
72epzlh3lbu0q0p785,109,4,1,1219
72epzlh3lbu0q0p785,109,5,1,1500
72epzlh3lbu0q0p785,109,6,2,1615
72epzlh3lbu0q0p785,109,7,2,1906
72epzlh3lbu0q0p785,109,8,2,1692
72epzlh3lbu0q0p785,109,9,2,1131
72epzlh3lbu0q0p785,109,10,2,1681
72epzlh3lbu0q0p785,109,11,2,1606
72epzlh3lbu0q0p785,109,12,2,999
72epzlh3lbu0q0p785,109,13,1,1646
72epzlh3lbu0q0p785,109,14,2,1046
72epzlh3lbu0q0p785,109,15,2,1109
72epzlh3lbu0q0p785,109,16,2,1538
72epzlh3lbu0q0p785,109,17,2,2343
72epzlh3lbu0q0p785,109,18,1,1888
72epzlh3lbu0q0p785,109,19,2,1659
72epzlh3lbu0q0p785,109,20,2,1697
72epzlh3lbu0q0p785,109,21,1,1511
72epzlh3lbu0q0p785,109,22,2,1554
72epzlh3lbu0q0p785,109,23,2,1603
72epzlh3lbu0q0p785,109,24,1,1198
72epzlh3lbu0q0p785,109,25,1,2006
7382qbqfl16y709gyf,110,1,1,2664
7382qbqfl16y709gyf,110,2,2,3975
7382qbqfl16y709gyf,110,3,2,2588
7382qbqfl16y709gyf,110,4,1,2321
7382qbqfl16y709gyf,110,5,2,2492
7382qbqfl16y709gyf,110,6,1,2569
7382qbqfl16y709gyf,110,7,1,3612
7382qbqfl16y709gyf,110,8,2,2218
7382qbqfl16y709gyf,110,9,2,2582
7382qbqfl16y709gyf,110,10,2,2394
7382qbqfl16y709gyf,110,11,1,2315
7382qbqfl16y709gyf,110,12,2,3497
7382qbqfl16y709gyf,110,13,2,3373
7382qbqfl16y709gyf,110,14,2,2849
7382qbqfl16y709gyf,110,15,2,2163
7382qbqfl16y709gyf,110,16,1,4506
7382qbqfl16y709gyf,110,17,1,2991
7382qbqfl16y709gyf,110,18,1,2974
7382qbqfl16y709gyf,110,19,2,3812
7382qbqfl16y709gyf,110,20,1,2921
7382qbqfl16y709gyf,110,21,2,2358
7382qbqfl16y709gyf,110,22,2,3170
7382qbqfl16y709gyf,110,23,1,3355
7382qbqfl16y709gyf,110,24,1,3916
7382qbqfl16y709gyf,110,25,2,3275
75yjwj8l1m7mnmkpb1,111,1,2,1956
75yjwj8l1m7mnmkpb1,111,2,1,1647
75yjwj8l1m7mnmkpb1,111,3,1,2724
75yjwj8l1m7mnmkpb1,111,4,1,1803
75yjwj8l1m7mnmkpb1,111,5,1,1879
75yjwj8l1m7mnmkpb1,111,6,1,1461
75yjwj8l1m7mnmkpb1,111,7,2,2145
75yjwj8l1m7mnmkpb1,111,8,1,1763
75yjwj8l1m7mnmkpb1,111,9,1,1763
75yjwj8l1m7mnmkpb1,111,10,1,2837
75yjwj8l1m7mnmkpb1,111,11,2,2566
75yjwj8l1m7mnmkpb1,111,12,2,3105
75yjwj8l1m7mnmkpb1,111,13,2,3452
75yjwj8l1m7mnmkpb1,111,14,2,2069
75yjwj8l1m7mnmkpb1,111,15,2,3148
75yjwj8l1m7mnmkpb1,111,16,1,2262
75yjwj8l1m7mnmkpb1,111,17,1,4455
75yjwj8l1m7mnmkpb1,111,18,1,2494
75yjwj8l1m7mnmkpb1,111,19,2,1839
75yjwj8l1m7mnmkpb1,111,20,2,1762
75yjwj8l1m7mnmkpb1,111,21,2,2341
75yjwj8l1m7mnmkpb1,111,22,1,4066
75yjwj8l1m7mnmkpb1,111,23,1,3419
75yjwj8l1m7mnmkpb1,111,24,1,3147
75yjwj8l1m7mnmkpb1,111,25,1,6908
78n32rf2kjnqnsw47s,112,1,2,1685
78n32rf2kjnqnsw47s,112,2,2,6502
78n32rf2kjnqnsw47s,112,3,2,2382
78n32rf2kjnqnsw47s,112,4,1,1759
78n32rf2kjnqnsw47s,112,5,1,1432
78n32rf2kjnqnsw47s,112,6,1,1465
78n32rf2kjnqnsw47s,112,7,2,4189
78n32rf2kjnqnsw47s,112,8,1,2063
78n32rf2kjnqnsw47s,112,9,1,1818
78n32rf2kjnqnsw47s,112,10,1,4885
78n32rf2kjnqnsw47s,112,11,2,1966
78n32rf2kjnqnsw47s,112,12,2,1217
78n32rf2kjnqnsw47s,112,13,1,2684
78n32rf2kjnqnsw47s,112,14,2,2220
78n32rf2kjnqnsw47s,112,15,2,2442
78n32rf2kjnqnsw47s,112,16,1,2655
78n32rf2kjnqnsw47s,112,17,2,2794
78n32rf2kjnqnsw47s,112,18,1,2221
78n32rf2kjnqnsw47s,112,19,2,1667
78n32rf2kjnqnsw47s,112,20,2,2619
78n32rf2kjnqnsw47s,112,21,2,2208
78n32rf2kjnqnsw47s,112,22,2,2609
78n32rf2kjnqnsw47s,112,23,2,2803
78n32rf2kjnqnsw47s,112,24,1,1552
78n32rf2kjnqnsw47s,112,25,1,1484
79o5k502y5341s4dhv,113,1,1,4252
79o5k502y5341s4dhv,113,2,2,2623
79o5k502y5341s4dhv,113,3,2,2519
79o5k502y5341s4dhv,113,4,1,2112
79o5k502y5341s4dhv,113,5,1,2545
79o5k502y5341s4dhv,113,6,2,3676
79o5k502y5341s4dhv,113,7,1,3906
79o5k502y5341s4dhv,113,8,1,2039
79o5k502y5341s4dhv,113,9,1,4474
79o5k502y5341s4dhv,113,10,2,2794
79o5k502y5341s4dhv,113,11,1,4025
79o5k502y5341s4dhv,113,12,2,2746
79o5k502y5341s4dhv,113,13,1,2992
79o5k502y5341s4dhv,113,14,2,4030
79o5k502y5341s4dhv,113,15,2,3416
79o5k502y5341s4dhv,113,16,1,2217
79o5k502y5341s4dhv,113,17,2,2822
79o5k502y5341s4dhv,113,18,1,2265
79o5k502y5341s4dhv,113,19,2,3286
79o5k502y5341s4dhv,113,20,1,4642
79o5k502y5341s4dhv,113,21,1,1707
79o5k502y5341s4dhv,113,22,2,3142
79o5k502y5341s4dhv,113,23,2,5317
79o5k502y5341s4dhv,113,24,1,2003
79o5k502y5341s4dhv,113,25,2,3075
7g32gpj8xf72bfvcpn,114,1,2,2007
7g32gpj8xf72bfvcpn,114,2,2,2464
7g32gpj8xf72bfvcpn,114,3,1,2826
7g32gpj8xf72bfvcpn,114,4,2,2954
7g32gpj8xf72bfvcpn,114,5,1,3248
7g32gpj8xf72bfvcpn,114,6,1,2796
7g32gpj8xf72bfvcpn,114,7,2,2861
7g32gpj8xf72bfvcpn,114,8,2,1982
7g32gpj8xf72bfvcpn,114,9,2,1417
7g32gpj8xf72bfvcpn,114,10,2,1897
7g32gpj8xf72bfvcpn,114,11,2,2113
7g32gpj8xf72bfvcpn,114,12,2,3586
7g32gpj8xf72bfvcpn,114,13,2,2170
